sales_id,date,customer_id,customer_name,product_id,product_name,qty,unit_price,discount,total,channel_id,channel_name,payment_method,promo_id,promo_name,note
SALES-1035,06/09/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1036,06/09/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1037,07/09/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,2,20000,4000,36000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1038,07/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,1,20000,2000,18000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1039,07/09/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,,,
SALES-1040,07/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-3,GrabFood,OVO,,,
SALES-1041,07/09/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1042,07/09/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1043,07/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1044,08/09/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,,,
SALES-1045,08/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1046,08/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1047,08/09/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-1,Dine In,Transfer,PROM-3,Gratis Kopi,-
SALES-1048,08/09/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-3,GrabFood,OVO,,,
SALES-1049,09/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,8000,72000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1050,09/09/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1051,09/09/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1052,09/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1053,09/09/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-1,Dine In,Transfer,,,
SALES-1054,09/09/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1055,09/09/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1056,10/09/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-4,Tokopedia,Transfer,,,
SALES-1057,10/09/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Transfer,,,
SALES-1058,10/09/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1059,10/09/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1060,10/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Tunai,,,
SALES-1061,11/09/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,1,30000,4500,25500,CHAN-1,Dine In,Tunai,PROM-1,Promo Merdeka,-
SALES-1062,11/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,2000,18000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1063,11/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1064,11/09/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1065,11/09/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,,,
SALES-1066,11/09/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1067,12/09/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1068,12/09/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Tunai,,,
SALES-1069,12/09/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Transfer,,,
SALES-1070,12/09/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Transfer,,,
SALES-1071,12/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-1,Dine In,Transfer,,,
SALES-1072,12/09/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1073,13/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1074,13/09/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1075,13/09/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1076,13/09/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-4,Tokopedia,Transfer,,,
SALES-1077,13/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1078,13/09/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Tunai,,,
SALES-1079,14/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1080,14/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Tunai,,,
SALES-1081,14/09/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1082,14/09/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1083,14/09/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1084,14/09/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,PROM-6,Diskon Gede,-
SALES-1085,14/09/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1086,14/09/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1087,15/09/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,1,22000,2200,19800,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1088,15/09/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Transfer,,,
SALES-1089,15/09/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Tunai,,,
SALES-1090,15/09/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1091,15/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-3,GrabFood,OVO,,,
SALES-1092,15/09/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,,,
SALES-1093,16/09/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1094,16/09/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1095,16/09/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1096,16/09/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1097,16/09/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1098,16/09/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,,,
SALES-1099,16/09/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Transfer,,,
SALES-1100,16/09/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1101,17/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-1,Dine In,Transfer,,,
SALES-1102,17/09/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1103,17/09/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1104,17/09/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-1,Dine In,Tunai,,,
SALES-1105,17/09/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,,,
SALES-1106,17/09/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1107,17/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1108,18/09/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1109,18/09/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1110,18/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,4,22000,13200,74800,CHAN-2,GoFood,GoPay,PROM-1,Promo Merdeka,-
SALES-1111,18/09/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Transfer,,,
SALES-1112,18/09/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,1,25000,2500,22500,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1113,19/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1114,19/09/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-4,Tokopedia,Transfer,,,
SALES-1115,19/09/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-4,Tokopedia,Transfer,,,
SALES-1116,19/09/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Tunai,PROM-3,Gratis Kopi,-
SALES-1117,19/09/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-4,Tokopedia,Transfer,,,
SALES-1118,19/09/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-4,Tokopedia,Transfer,,,
SALES-1119,19/09/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-2,GoFood,GoPay,,,
SALES-1120,20/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1121,20/09/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,,,
SALES-1122,20/09/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1123,20/09/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1124,20/09/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1125,20/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1126,21/09/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Transfer,,,
SALES-1127,21/09/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,PROM-6,Diskon Gede,-
SALES-1128,21/09/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1129,21/09/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-4,Tokopedia,Transfer,,,
SALES-1130,21/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1131,21/09/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1132,22/09/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Transfer,,,
SALES-1133,22/09/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1134,22/09/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Tunai,,,
SALES-1135,22/09/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-3,GrabFood,OVO,,,
SALES-1136,22/09/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1137,22/09/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1138,22/09/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1139,23/09/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Tunai,,,
SALES-1140,23/09/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1141,23/09/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1142,23/09/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Transfer,,,
SALES-1143,23/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1144,23/09/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-2,GoFood,GoPay,,,
SALES-1145,23/09/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1146,24/09/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1147,24/09/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1148,24/09/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,2,12000,3600,20400,CHAN-2,GoFood,GoPay,PROM-1,Promo Merdeka,-
SALES-1149,24/09/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-3,GrabFood,OVO,,,
SALES-1150,24/09/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1151,24/09/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1152,25/09/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,,,
SALES-1153,25/09/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1154,25/09/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,2250,12750,CHAN-1,Dine In,Tunai,PROM-1,Promo Merdeka,-
SALES-1155,25/09/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-2,GoFood,GoPay,,,
SALES-1156,25/09/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1157,25/09/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1158,26/09/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,15000,85000,CHAN-2,GoFood,GoPay,PROM-1,Promo Merdeka,-
SALES-1159,26/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,,,
SALES-1160,26/09/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-4,Tokopedia,Transfer,,,
SALES-1161,26/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1162,26/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-4,Tokopedia,Transfer,,,
SALES-1163,26/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1164,26/09/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1165,27/09/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,2,22000,6600,37400,CHAN-1,Dine In,Transfer,PROM-1,Promo Merdeka,-
SALES-1166,27/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1167,27/09/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1168,27/09/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1169,27/09/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1170,27/09/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1171,28/09/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1172,28/09/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1173,28/09/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1174,28/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1175,28/09/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1176,28/09/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Tunai,,,
SALES-1177,28/09/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1178,29/09/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-4,Tokopedia,Transfer,,,
SALES-1179,29/09/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-4,Tokopedia,Transfer,,,
SALES-1180,29/09/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Tunai,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1181,29/09/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1182,29/09/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1183,30/09/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,,,
SALES-1184,30/09/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1185,30/09/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,,,
SALES-1186,30/09/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,2,25000,7500,42500,CHAN-1,Dine In,Tunai,PROM-1,Promo Merdeka,-
SALES-1187,30/09/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,,,
SALES-1188,30/09/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Tunai,,,
SALES-1189,30/09/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1000,01/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,,,
SALES-1001,01/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1002,01/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Transfer,,,
SALES-1003,01/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1004,01/10/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1005,01/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Transfer,,,
SALES-1006,01/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Tunai,,,
SALES-1007,02/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1008,02/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-1,Dine In,Tunai,,,
SALES-1009,02/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Transfer,,,
SALES-1010,02/10/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Transfer,PROM-3,Gratis Kopi,-
SALES-1011,02/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1012,02/10/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,12000,68000,CHAN-1,Dine In,Tunai,PROM-1,Promo Merdeka,-
SALES-1013,02/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-4,Tokopedia,Transfer,,,
SALES-1014,03/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1015,03/10/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1016,03/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1017,03/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1018,03/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-4,Tokopedia,Transfer,,,
SALES-1019,03/10/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1020,03/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1021,03/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
